Doc_Id,Sent_Id,Token,Pos_Tag,Ner_Tag
8,141,kính,V,I-Inf
8,141,Vision,Np,B-Bra
8,141,Vải_lót,V,O
8,141,thấm,V,O
8,141,hút,V,O
8,141,",",F,O
8,141,chống,V,O
8,141,khuẩn,N,O
8,141,Vỏ,Np,O
8,141,ngoàimũ,V,O
8,141,làm,V,O
8,141,từ,E,O
8,141,nhựaABS,N,O
8,141,cao_cấp,A,O
8,141,",",F,O
8,141,độ,N,O
8,141,bền,A,O
8,141,cao,A,O
8,141,.,F,O
8,142,Vải,Np,O
8,142,lót,V,O
8,142,chống,V,O
8,142,khuẩn,N,O
8,142,và,C,O
8,142,thấm,V,O
8,142,hút,V,O
8,142,nhanh_chóng,A,O
8,142,",",F,O
8,142,mang,V,O
8,142,lại,R,O
8,142,cảm_giác,N,O
8,142,thoáng,V,O
8,142,mát,A,O
8,142,và,C,O
8,142,thoải_mái,A,O
8,142,cho,E,O
8,142,người,N,O
8,142,đội,N,O
8,142,.,F,O
8,143,Mũ_đi,V,O
8,143,kèm,V,O
8,143,với,E,O
8,143,dây,N,O
8,143,khóa,N,O
8,143,có,V,O
8,143,độ,N,O
8,143,dài,A,O
8,143,linh_động,N,O
8,143,phù_hợp,V,O
8,143,với,E,O
8,143,mọi,L,O
8,143,đối_tượng,N,O
8,143,.,F,O
8,144,Sản_phẩm,N,O
8,144,có,V,O
8,144,tem,N,O
8,144,chống,V,O
8,144,hàng,N,O
8,144,giảđược,N,O
8,144,dán,V,O
8,144,phía,N,O
8,144,sau,N,O
8,144,của,E,O
8,144,mũ,N,O
9,145,-,F,O
9,145,Sản_xuất,V,O
9,145,từ,E,O
9,145,các,L,O
9,145,chất,N,O
9,145,phụ_gia,N,O
9,145,đặc_biệt,A,O
9,145,.,F,O
9,146,-,F,O
9,146,Giúp,V,O
9,146,động_cơ,N,O
9,146,phục_hồi,V,O
9,146,sức_mạnh,N,O
9,146,",",F,O
9,146,tiết_kiệm,V,O
9,146,nhiên_liệu,N,O
9,146,tối_đa,A,O
9,146,.,F,O
9,147,-,F,O
9,147,Làm,V,O
9,147,sạch,A,O
9,147,buồng,N,O
9,147,đốt,V,O
9,147,xe_máy,N,B-Cat
9,147,",",F,O
9,147,chống,V,O
9,147,tích_tụ,N,O
9,147,cặn,N,O
9,147,bẩn,A,O
9,147,.,F,O
9,148,-,F,O
9,148,Nhập_khẩu,V,O
9,148,từ,E,O
9,148,Thái_Lan,Np,O
9,148,.,F,O
9,149,Dung_tích,N,O
9,149,60ml,M,O
9,149,Xuất_xứ,N,O
9,149,Thái_Lan_Chất_liệu,N,O
9,149,Sản_xuất,V,O
9,149,từ,E,O
9,149,các,L,O
9,149,chất,N,O
9,149,phụ_gia,N,O
9,149,đặc_biệt,A,O
9,149,Quy_cách,V,O
9,149,đóng_gói,N,O
9,149,Hộp,Np,O
9,149,.,F,O
9,150,Dung_dịch,N,B-Cat
9,150,pha,V,I-Cat
9,150,xăng,N,I-Cat
9,150,làm,V,O
9,150,sạch,A,O
9,150,buồng,N,O
9,150,đốt,V,O
9,150,xe_máy,N,B-Cat
9,150,Mega_Daya,Np,B-Bra
9,150,Benzene_Fuel,Np,B-Mod
9,150,Conditioner,Np,I-Mod
9,150,được,V,O
9,150,sản_xuất,V,O
9,150,từ,E,O
9,150,các,L,O
9,150,chất,N,O
9,150,phụ_gia,N,O
9,150,đặc_biệt,A,O
9,150,giúp,V,O
9,150,làm,V,O
9,150,sạch,A,O
9,150,buồng,N,O
9,150,đốt,V,O
9,150,xe_máy,N,B-Cat
9,150,",",F,O
9,150,chống,V,O
9,150,tính,N,O
9,150,tụ,V,O
9,150,cặn,N,O
9,150,bẩn,A,O
9,150,giúp,V,O
9,150,máy,N,O
9,150,vận_hành,V,O
9,150,công_suất,N,O
9,150,cao,A,O
9,150,hơn,A,O
9,150,",",F,O
9,150,êm,A,O
9,150,hơn,A,O
9,150,.,F,O
9,151,Đồng_thời,R,O
9,151,",",F,O
9,151,sản_phẩm,N,O
9,151,có,V,O
9,151,khả_năng,N,O
9,151,giúp,V,O
9,151,động_cơ,N,O
9,151,phục_hồi,V,O
9,151,sức_mạnh,N,O
9,151,và,C,O
9,151,giúp,V,O
9,151,xe,N,O
9,151,tiết_kiệm,V,O
9,151,được,R,O
9,151,nhiên_liệu,V,O
9,151,tối_đa,A,O
9,151,.,F,O
9,152,Công_dụng,N,O
9,152,vượt_trội,V,O
9,152,của,E,O
9,152,sản_phẩm,N,O
9,152,:,F,O
9,152,Giúp,V,O
9,152,làm,V,O
9,152,sạch,A,O
9,152,bộ,N,O
9,152,chế_hòa_khí,A,O
9,152,và,C,O
9,152,kim_phun,N,O
9,152,Giúp,V,O
9,152,làm,V,O
9,152,tăng,V,O
9,152,hiệu_suất,N,O
9,152,động_cơ,N,O
9,152,Giúp,V,O
9,152,ngăn_chặn,N,O
9,152,và,C,O
9,152,giảm,V,O
9,152,sự_tích_tụ,N,O
9,152,cặn,N,O
9,152,bẩn,A,O
9,152,Giúp,V,O
9,152,đốt,V,O
9,152,cháy,V,O
9,152,triệt_để,N,O
9,152,",",F,O
9,152,giảm,V,O
9,152,khí_thải,N,O
9,152,và,C,O
9,152,giảm,V,O
9,152,hao_phí,N,O
9,152,nhiên_liệu,N,O
9,152,tối_đa,A,O
9,152,cho,E,O
9,152,xe_máy,N,B-Cat
9,152,Hướng_dẫn,V,O
9,152,sử_dụng,V,O
9,152,:,F,O
9,152,Mở,V,O
9,152,nắp,N,O
9,152,bình,N,O
9,152,xăng,N,O
9,152,và,C,O
9,152,đổMega,N,O
9,152,Daya_Benzene,Np,O
9,152,Fuel_Conditioner,Np,O
9,152,vào,V,O
9,152,",",F,O
9,152,sau,E,O
9,152,đó,P,O
9,152,cảm_nhận,V,O
9,152,sự,Nc,O
9,152,khác_biệt,A,O
9,152,Lưu_ý,V,O
9,152,:,F,O
9,152,Không,R,O
9,152,nên,V,O
9,152,ngửi,N,O
9,152,",",F,O
9,152,tránh,V,O
9,152,tiếp_xúc,V,O
9,152,trực_tiếp,A,O
9,152,với,E,O
9,152,da,N,O
9,152,.,F,O
9,153,Nếu,C,O
9,153,bị,V,O
9,153,dính,V,O
9,153,dung_dịch,A,O
9,153,vào,E,O
9,153,da,N,O
9,153,cần,V,O
9,153,rửa,V,O
9,153,sạch,A,O
9,153,với,E,O
9,153,xà_phòng,N,O
9,153,và,C,O
9,153,nước_sạch,N,O
9,153,Nếu,Np,O
9,153,bị,V,O
9,153,dính,V,O
9,153,vào,E,O
9,153,mắt,N,O
9,153,cần,V,O
9,153,nhanh_chóng,A,O
9,153,rửa,V,O
9,153,ngay,R,O
9,153,bằng,E,O
9,153,nước_sạch,N,O
9,153,Không,R,O
9,153,để,V,O
9,153,sản_phẩm,V,O
9,153,gần,A,O
9,153,tia_lửa,A,O
9,153,",",F,O
9,153,không,R,O
9,153,tiêu_huỷ,V,O
9,153,vỏ,N,O
9,153,sản_phẩm,N,O
9,153,bằng,E,O
9,153,cách,N,O
9,153,đốt,V,O
9,153,cháy,V,O
10,154,-,F,O
10,154,Sản_phẩm,N,O
10,154,đạt,V,O
10,154,các,L,O
10,154,tiêu_chuẩn,N,O
10,154,CPSC,Ny,O
10,154,(,F,O
10,154,Tiêu_chuẩn,N,O
10,154,của,E,O
10,154,Ủy_Ban,Np,O
10,154,An_Toàn,Np,O
10,154,Sản_Phẩm,Np,O
10,154,Tiêu_Dùng,Np,O
10,154,Hoa_Kỳ,Np,O
10,154,dành,V,O
10,154,cho,E,O
10,154,trẻ_em,N,O
10,154,),F,O
10,154,.,F,O
10,155,-,F,O
10,155,Mũ_bảo_hiểm,N,B-Cat
10,155,cho,E,O
10,155,bé,N,O
10,155,khi,N,O
10,155,chơi,V,O
10,155,cùng,A,O
10,155,xe,N,B-Cat
10,155,thăng_bằng,N,I-Cat
10,155,.,F,O
10,156,-,F,O
10,156,Đảm_bảo,V,O
10,156,an_toàn,A,O
10,156,cho,E,O
10,156,trẻ,A,O
10,156,.,F,O
10,157,Trọng_lượng,N,O
10,157,392g,M,O
10,157,Xuất_xứ,N,O
10,157,Trung_Quốc_Chất_liệu,N,O
10,157,Nhựa,Np,O
10,157,ABS,Ny,O
10,157,",",F,O
10,157,xốp,N,O
10,157,EPS,Ny,O
10,157,Model_LNG3,N,B-Mod
10,157,-,F,I-Mod
10,157,1111,M,I-Mod
10,157,Kích_cỡ,N,O
10,157,XS,Ny,O
10,157,:,F,O
10,157,48cm,M,O
10,157,-,F,O
10,157,52cm,M,O
10,157,.,F,O
10,158,Mũ_bảo_hiểm,V,B-Cat
10,158,cho,E,O
10,158,bé,N,O
10,158,khi,N,O
10,158,chơi,V,O
10,158,cùng,A,O
10,158,xe,N,B-Cat
10,158,thăng_bằng,N,I-Cat
10,158,Mũ_bảo_hiểm,N,I-Cat
10,158,Little_Nutty,Np,O
10,158,Nutcase_Gen,Np,O
10,158,3,M,O
10,158,LNG3,Ny,B-Mod
10,158,-,F,I-Mod
10,158,1111,M,I-Mod
10,158,-,F,I-Mod
10,158,XS,Ny,I-Mod
10,158,giúp,V,O
10,158,bé,N,O
10,158,vui_chơi,V,O
10,158,trọn_vẹn,A,O
10,158,và,C,O
10,158,an_toàn,A,O
10,158,với,E,O
10,158,xe,N,B-Cat
10,158,thăng_bằng,N,I-Cat
10,158,2,M,O
10,158,bánh,N,O
10,158,(,F,O
10,158,xe,N,B-Cat
10,158,thăng_bằng,N,I-Cat
10,158,Strider,Np,B-Bra
10,158,),F,O
10,158,.,F,O
10,159,Mũ_bảo_hiểm,N,B-Bra
10,159,Little_Nutty,Np,O
10,159,Nutcase_Gen,Np,O
10,159,3,M,O
10,159,luôn,R,O
10,159,là,V,O
10,159,chiếc,Nc,O
10,159,mũ_bảo_hiểm,N,B-Bra
10,159,thể_thao,N,O
10,159,thoải_mái,A,O
10,159,nhất,A,O
10,159,",",F,O
10,159,sành_điệu,A,O
10,159,nhất,A,O
10,159,và,C,O
10,159,an_toàn,A,O
10,159,nhất,A,O
10,159,.,F,O
10,160,Kiểu_dáng,N,O
10,160,xinh_xắn,V,O
10,160,Hệ_thống,N,O
10,160,khóa,N,O
10,160,an_toàn,A,O
10,160,",",F,O
10,160,tiện_lợi,V,O
10,160,Mũ_bảo_hiểm,N,B-Bra
10,160,Little_Nutty,Np,O
10,160,Nutcase_Gen,Np,O
10,160,3,M,O
10,160,được,V,O
10,160,thiết_kế,V,O
10,160,chuyên_dụng,A,O
10,160,cho,E,O
10,160,bé,N,O
10,160,",",F,O
10,160,mũ_thiết,V,O
10,160,kếkhông,N,O
10,160,kim_gài,A,O
10,160,",",F,O
10,160,không,R,O
10,160,phải,V,O
10,160,giằng,V,O
10,160,kéo,V,O
10,160,mỗi,M,O
10,160,lần,N,O
10,160,đội,V,O
10,160,nón,N,O
10,160,với,E,O
10,160,hệ_thống,N,O
10,160,khóa,N,O
10,160,quai,V,O
10,160,nón,N,O
10,160,vận_hành,V,O
10,160,dễ_dàng,A,O
10,160,thông_minh,A,O
10,160,tự,P,O
10,160,hút,V,O
10,160,Fidlock_®,Np,O
10,160,(,F,O
10,160,Fidlock,Np,O
10,160,®,V,O
10,160,magnetic,N,O
10,160,buckle,N,O
10,160,Easy,Np,O
10,160,-,F,O
10,160,on,N,O
10,160,),F,O
10,160,",",F,O
10,160,tích_hợp,V,O
10,160,hệ_thống,N,O
10,160,tăng,V,O
10,160,giảm,V,O
10,160,vòng,N,O
10,160,đầu,N,O
10,160,Easy,Np,O
10,160,-,F,O
10,160,on,N,O
10,160,fit,N,O
10,160,giúp,V,O
10,160,chiếc,Nc,O
10,160,mũ,N,O
10,160,luôn,R,O
10,160,vừa,R,O
10,160,đầu,N,O
10,160,bé,N,O
10,160,.,F,O
10,161,Hệ_thống,N,O
10,161,khóa,N,O
10,161,an_toàn,A,O
10,161,Thiết_kế,V,O
10,161,khoa_học,N,O
10,161,Mũ_bảo_hiểm,N,B-Bra
10,161,Little_Nutty,Np,O
10,161,Nutcase_Gen,Np,O
10,161,3,M,O
10,161,được,V,O
10,161,làm,V,O
10,161,từ,E,O
10,161,vỏ,N,O
10,161,nhựa,N,O
10,161,ABS,Ny,O
10,161,siêu_bền,A,O
10,161,và,C,O
10,161,lớp,Nc,O
10,161,xốp,N,O
10,161,EPS,Ny,O
10,161,êm,A,O
10,161,lót,V,O
10,161,bảo_vệ,N,O
10,161,bên,N,O
10,161,trong,N,O
10,161,.,F,O
10,162,Thiết_kế,V,O
10,162,gồ_ghề,A,O
10,162,ở,E,O
10,162,mặt,N,O
10,162,ngoài,E,O
10,162,lớp,Nc,O
10,162,xốp,N,O
10,162,EPS,Ny,O
10,162,giúp,V,O
10,162,phân_tán,N,O
10,162,và,C,O
10,162,tối_thiểu,A,O
10,162,hóa_lực,V,O
10,162,va_đập,N,O
10,162,.,F,O
10,163,Hệ_thống,N,O
10,163,thông_thoáng,N,O
10,163,trước,A,O
10,163,",",F,O
10,163,sau,N,O
10,163,và,C,O
10,163,đỉnh,N,O
10,163,đầu,N,O
10,163,cùng,A,O
10,163,với,E,O
10,163,lớp,N,O
10,163,lót,V,O
10,163,êm,A,O
10,163,phía,N,O
10,163,trong,N,O
10,163,giúp,V,O
10,163,mũ,N,O
10,163,luôn,R,O
10,163,vừa_vặn,A,O
10,163,và,C,O
10,163,bé,N,O
10,163,luôn,R,O
10,163,thoải_mái,A,O
10,163,.,F,O
10,164,Mũ_trang,V,O
10,164,bịlưỡi,N,O
10,164,trai,N,O
10,164,có_thể,A,O
10,164,tháo,V,O
10,164,rời,V,O
10,164,bảo_vệ,N,O
10,164,bé,N,O
10,164,khỏi,V,O
10,164,mưa_nắng,N,O
10,164,và,C,O
10,164,đệm_cằm,N,O
10,164,êm,A,O
10,164,mượt,A,O
10,164,tạo,V,O
10,164,thêm,R,O
10,164,thoải_mái,A,O
10,164,cho,E,O
10,164,bé,N,O
10,164,.,F,O
10,165,Lớp,Nc,O
10,165,mút,N,O
10,165,lót,V,O
10,165,êm_ái,A,O
10,165,cùng,A,O
10,165,lưỡi_trai,N,O
10,165,có_thể,R,O
10,165,tháo,V,O
10,165,rời,V,O
10,165,Kiểu_dáng,N,O
10,165,xinh_xắn,A,O
10,165,",",F,O
10,165,màu_sắc,N,O
10,165,bắt_mắt,V,O
10,165,Mũ_bảo_hiểm,N,B-Bra
10,165,Little_Nutty,Np,O
10,165,Nutcase_Gen,Np,O
10,165,3,M,O
10,165,được,R,O
10,165,trang_trí,V,O
10,165,hình_vẽ,N,O
10,165,",",F,O
10,165,họa,V,O
10,165,tiết,V,O
10,165,thiết_kế,V,O
10,165,độc_quyền,N,O
10,165,của,E,O
10,165,Nutcasegiúp,Np,O
10,165,các,L,O
10,165,bé,N,O
10,165,nổi_bật,A,O
10,165,và,C,O
10,165,đáng,V,O
10,165,yêu,V,O
10,165,hơn,R,O
10,165,khi,N,O
10,165,được,R,O
10,165,sử_dụng,V,O
10,165,.,F,O
10,166,Mũ,N,O
10,166,được,V,O
10,166,thiết_kế,V,O
10,166,",",F,O
10,166,thử,V,O
10,166,nghiệmvà,N,O
10,166,đạt,V,O
10,166,các,L,O
10,166,tiêu_chuẩn,N,O
10,166,CPSC,Ny,O
10,166,(,F,O
10,166,Tiêu_chuẩn,N,O
10,166,của,E,O
10,166,Ủy_Ban,Np,O
10,166,An_Toàn,Np,O
10,166,Sản_Phẩm,Np,O
10,166,Tiêu_Dùng,Np,O
10,166,Hoa_Kỳ,Np,O
10,166,dành,V,O
10,166,cho,E,O
10,166,trẻ_em,N,O
10,166,),F,O
10,166,nên,C,O
10,166,cha_mẹ,N,O
10,166,hoàn_toàn,A,O
10,166,tin_tưởng,V,O
10,166,vào,E,O
10,166,chất_lượng,N,O
10,166,của,E,O
10,166,sản_phẩm,N,O
10,166,.,F,O
10,167,Nút,Np,O
10,167,tăng,V,O
10,167,giảm,V,O
10,167,vòng,N,O
10,167,đầu,N,O
10,167,và,C,O
10,167,hệ_thống,N,O
10,167,thoát,V,O
10,167,khí,N,O
10,167,How,Np,O
10,167,to,A,O
10,167,Fit_a,N,O
10,167,Nutcase,Np,B-Bra
10,167,Little_Nutty_Helmet,Np,O
11,168,-,F,O
11,168,Đạt,Np,O
11,168,các,L,O
11,168,tiêu_chuẩn,N,O
11,168,an_toàn,A,O
11,168,cho,E,O
11,168,các,L,O
11,168,môn,N,O
11,168,thể_thao,N,O
11,168,đạp,V,O
11,168,xe,N,O
11,168,",",F,O
11,168,trượt,V,O
11,168,ván,N,O
11,168,.,F,O
11,169,-,F,O
11,169,Mũ_bảo_hiểm,N,B-Cat
11,169,cho,E,O
11,169,bé,N,O
11,169,khi,N,O
11,169,chơi,V,O
11,169,cùng,A,O
11,169,xe,N,B-Cat
11,169,thăng_bằng,N,I-Cat
11,169,.,F,O
11,170,-,F,O
11,170,Đảm_bảo,V,O
11,170,an_toàn,A,O
11,170,cho,E,O
11,170,trẻ,A,O
11,170,.,F,O
11,171,Xuất_xứ,N,O
11,171,Trung_Quốc_Chất_liệu,N,O
11,171,Nhựa,Np,O
11,171,ABS,Ny,O
11,171,",",F,O
11,171,xốp,N,O
11,171,EPS,Ny,O
11,171,Model_NTG3,Np,B-Mod
11,171,-,F,I-Mod
11,171,3028M,M,I-Mod
11,171,-,F,O
11,171,S_Size,Ny,O
11,171,S_Kích_cỡ,Ny,O
11,171,Size_S,Np,O
11,171,:,F,O
11,171,52cm,M,O
11,171,-,F,O
11,171,56cm,M,O
11,171,.,F,O
11,172,Mũ_bảo_hiểm,V,B-Cat
11,172,cho,E,O
11,172,bé,N,O
11,172,khi,N,O
11,172,chơi,V,O
11,172,cùngcác,N,O
11,172,môn,N,O
11,172,thể_thao,N,O
11,172,đạp,V,O
11,172,xe,N,O
11,172,",",F,O
11,172,trượt,V,O
11,172,ván,N,O
11,172,Mũ_bảo_hiểm,V,B-Cat
11,172,Nutcase,Np,B-Bra
11,172,Gen,Np,O
11,172,3,M,O
11,172,NTG3,Ny,B-Mod
11,172,-,F,I-Mod
11,172,3028M,M,I-Mod
11,172,-,F,O
11,172,S,Ny,O
11,172,giúp,V,O
11,172,bé,N,O
11,172,vui_chơi,V,O
11,172,trọn_vẹn,A,O
11,172,và,C,O
11,172,an_toàn,A,O
11,172,với,E,O
11,172,xe_đạp,N,B-Cat
11,172,",",F,O
11,172,xe,N,B-Cat
11,172,thăng_bằng,N,I-Cat
11,172,2,M,O
11,172,bánh,N,O
11,172,(,F,O
11,172,xe,N,B-Cat
11,172,thăng_bằng,N,I-Cat
11,172,Strider,Np,B-Bra
11,172,),F,O
11,172,và,C,O
11,172,trượt,V,O
11,172,ván,N,O
11,172,.,F,O
11,173,Mũ_bảo_hiểm,N,B-Cat
11,173,Nutcase,Np,B-Bra
11,173,Gen,Np,O
11,173,3,M,O
11,173,luôn,R,O
11,173,là,V,O
11,173,chiếc,Nc,O
11,173,mũ_bảo_hiểm,N,B-Cat
11,173,thể_thao,N,O
11,173,thoải_mái,A,O
11,173,nhất,A,O
11,173,",",F,O
11,173,sành_điệu,A,O
11,173,nhất,A,O
11,173,và,C,O
11,173,an_toàn,A,O
11,173,nhất,A,O
11,173,.,F,O
11,174,Hệ_thống,N,O
11,174,khóa,N,O
11,174,an_toàn,A,O
11,174,",",F,O
11,174,tiện_lợi,V,O
11,174,Mũ_bảo,N,O
11,174,hiểmNutcase,N,O
11,174,Gen,Np,O
11,174,3,M,O
11,174,được,V,O
11,174,thiết_kế,V,O
11,174,chuyên_dụng,A,O
11,174,cho,E,O
11,174,bé,N,O
11,174,",",F,O
11,174,mũ_thiết,V,O
11,174,kếkhông,N,O
11,174,kim_gài,A,O
11,174,",",F,O
11,174,không,R,O
11,174,phải,V,O
11,174,giằng,V,O
11,174,kéo,V,O
11,174,mỗi,M,O
11,174,lần,N,O
11,174,đội,V,O
11,174,nón,N,O
11,174,với,E,O
11,174,hệ_thống,N,O
11,174,khóa,N,O
11,174,quai,V,O
11,174,nón,N,O
11,174,vận_hành,V,O
11,174,dễ_dàng,A,O
11,174,thông_minh,A,O
11,174,tự,P,O
11,174,hút,V,O
11,174,Fidlock_®,Np,O
11,174,(,F,O
11,174,Fidlock,Np,O
11,174,®,V,O
11,174,magnetic,N,O
11,174,buckle,N,O
11,174,Easy,Np,O
11,174,-,F,O
11,174,on,N,O
11,174,),F,O
11,174,",",F,O
11,174,tích_hợp,V,O
11,174,hệ_thống,N,O
11,174,tăng,V,O
11,174,giảm,V,O
11,174,vòng,N,O
11,174,đầu,N,O
11,174,Easy,Np,O
11,174,-,F,O
11,174,on,N,O
11,174,fit,N,O
11,174,giúp,V,O
11,174,chiếc,Nc,O
11,174,mũ,N,O
11,174,luôn,R,O
11,174,vừa,R,O
11,174,đầu,N,O
11,174,bé,N,O
11,174,.,F,O
11,175,Hệ_thống,N,O
11,175,khóa,N,O
11,175,an_toàn,A,O
11,175,Thiết_kế,V,O
11,175,khoa_học,N,O
11,175,Mũ_bảo,N,O
11,175,hiểmNutcase,N,O
11,175,Gen,Np,O
11,175,3,M,O
11,175,được,V,O
11,175,làm,V,O
11,175,từ,E,O
11,175,vỏ,N,O
11,175,nhựa,N,O
11,175,ABS,Ny,O
11,175,siêu_bền,A,O
11,175,và,C,O
11,175,lớp,Nc,O
11,175,xốp,N,O
11,175,EPS,Ny,O
11,175,êm,A,O
11,175,lót,V,O
11,175,bảo_vệ,N,O
11,175,bên,N,O
11,175,trong,N,O
11,175,.,F,O
11,176,Thiết_kế,V,O
11,176,gồ_ghề,A,O
11,176,ở,E,O
11,176,mặt,N,O
11,176,ngoài,E,O
11,176,lớp,Nc,O
11,176,xốp,N,O
11,176,EPS,Ny,O
11,176,giúp,V,O
11,176,phân_tán,N,O
11,176,và,C,O
11,176,tối_thiểu,A,O
11,176,hóa_lực,V,O
11,176,va_đập,N,O
11,176,.,F,O
11,177,Hệ_thống,N,O
11,177,thông_thoáng,N,O
11,177,trước,A,O
11,177,",",F,O
11,177,sau,N,O
11,177,và,C,O
11,177,đỉnh,N,O
11,177,đầu,N,O
11,177,cùng,A,O
11,177,với,E,O
11,177,lớp,N,O
11,177,lót,V,O
11,177,êm,A,O
11,177,phía,N,O
11,177,trong,N,O
11,177,giúp,V,O
11,177,mũ,N,O
11,177,luôn,R,O
11,177,vừa_vặn,A,O
11,177,và,C,O
11,177,bé,N,O
11,177,luôn,R,O
11,177,thoải_mái,A,O
11,177,.,F,O
11,178,Mũ_trang,V,O
11,178,bịlưỡi,N,O
11,178,trai,N,O
11,178,có_thể,A,O
11,178,tháo,V,O
11,178,rời,V,O
11,178,bảo_vệ,N,O
11,178,bé,N,O
11,178,khỏi,V,O
11,178,mưa_nắng,N,O
11,178,và,C,O
11,178,đệm_cằm,N,O
11,178,êm,A,O
11,178,mượt,A,O
11,178,tạo,V,O
11,178,thêm,R,O
11,178,thoải_mái,A,O
11,178,cho,E,O
11,178,bé,N,O
11,178,.,F,O
11,179,Lớp,Nc,O
11,179,mút,N,O
11,179,lót,V,O
11,179,êm_ái,A,O
11,179,cùng,A,O
11,179,lưỡi_trai,N,O
11,179,có_thể,R,O
11,179,tháo,V,O
11,179,rời,V,O
11,179,Đạt,Np,O
11,179,tiêu_chuẩn,N,O
11,179,an_toàn,A,O
11,179,Mũ_bảo_hiểm,N,B-Cat
11,179,Nutcase,Np,B-Bra
11,179,Gen,Np,O
11,179,3,M,O
11,179,đạt,V,O
11,179,các,L,O
11,179,tiêu_chuẩn,N,O
11,179,an_toàn,A,O
11,179,cho,E,O
11,179,các,L,O
11,179,môn,N,O
11,179,thể_thao,N,O
11,179,đạp,V,O
11,179,xe,N,O
11,179,",",F,O
11,179,trượt,V,O
11,179,ván,N,O
11,179,do,E,O
11,179,CPSC,Ny,O
11,179,(,F,O
11,179,Ủy_Ban,Np,O
11,179,An_Toàn,Np,O
11,179,Sản_Phẩm,Np,O
11,179,Tiêu_Dùng,Np,O
11,179,Hoa_Kỳ,Np,O
11,179,dành,V,O
11,179,cho,E,O
11,179,trẻ_em,N,O
11,179,),F,O
11,179,và,C,O
11,179,ASTM,Ny,O
11,179,F1492,Ny,O
11,179,nên,C,O
11,179,cha_mẹ,N,O
11,179,hoàn_toàn,A,O
11,179,tin_tưởng,V,O
11,179,vào,E,O
11,179,chất_lượng,N,O
11,179,của,E,O
11,179,sản_phẩm,N,O
11,179,.,F,O
11,180,Nút,Np,O
11,180,tăng,V,O
11,180,giảm,V,O
11,180,vòng,N,O
11,180,đầu,N,O
11,180,và,C,O
11,180,hệ_thống,N,O
11,180,thoát,V,O
11,180,khí,N,O
11,180,Chứng_nhận,V,O
11,180,an_toàn,A,O
11,180,đạt,V,O
11,180,chuẩn,N,O
11,180,Mũ_bảo,N,O
11,180,hiểmNutcase,V,O
11,180,-,F,O
11,180,sự,Nc,O
11,180,lựa_chọn,V,O
11,180,an_toàn,A,O
11,180,trong,E,O
11,180,các,L,O
11,180,môn,N,O
11,180,thể_thao,N,O
11,180,How,Np,O
11,180,to,A,O
11,180,Fit_a,N,O
11,180,Nutcase,Np,B-Bra
11,180,Street_Helmet,Np,O
12,181,-,F,O
12,181,Kiểu_dáng,N,O
12,181,mạnh_mẽ,A,O
12,181,.,F,O
12,182,-,F,O
12,182,Bộ,Nc,O
12,182,khung,N,O
12,182,hợp_kim_nhôm,N,O
12,182,bền_bỉ,A,O
12,182,.,F,O
12,183,-,F,O
12,183,Bánh,N,O
12,183,to,A,O
12,183,độc_đáo,A,O
12,183,",",F,O
12,183,vượt,V,O
12,183,mọi,L,O
12,183,địa_hình,N,O
12,183,.,F,O
12,184,Trọng_lượng,N,O
12,184,20kg,M,O
12,184,Bảo_hành,N,O
12,184,12,M,O
12,184,tháng,N,O
12,184,Xuất_xứ,N,O
12,184,Trung_Quốc_Model,Np,O
12,184,FAT08,Ny,O
12,184,Kích_thước,N,O
12,184,149,M,O
12,184,x,N,O
12,184,28,M,O
12,184,x,N,O
12,184,76,M,O
12,184,cm,Nu,O
12,184,Màu_sắc,N,O
12,184,Đen,Np,O
12,184,phối,V,O
12,184,xanh,A,O
12,184,dương,A,O
12,184,Chất_liệu,N,O
12,184,Hợp_kim,V,O
12,184,nhôm,N,O
12,184,.,F,O
12,185,Khungnhôm,Np,O
12,185,siêu,V,O
12,185,nhẹ,A,O
12,185,",",F,O
12,185,siêu,S,O
12,185,bền,A,O
12,185,Xe_đạp,N,B-Cat
12,185,địa_hình,N,I-Cat
12,185,bánh,N,B-Inf
12,185,to,A,I-Inf
12,185,Magnum,Np,B-Bra
12,185,FAT08,Ny,B-Mod
12,185,có,V,O
12,185,kiểu_dáng,N,O
12,185,mạnh_mẽ,A,O
12,185,",",F,O
12,185,phù_hợp,V,O
12,185,với,E,O
12,185,những_ai,N,O
12,185,yêu,V,O
12,185,thích,V,O
12,185,phong_cách,N,O
12,185,thể_thao,N,O
12,185,",",F,O
12,185,cá_tính,N,O
12,185,.,F,O
12,186,Khung,N,O
12,186,xe,N,O
12,186,bằng,E,O
12,186,hợp_kim,N,O
12,186,nhômtrọng,N,O
12,186,lượng,N,O
12,186,nhẹđược,N,O
12,186,sản_xuất,V,O
12,186,theo,V,O
12,186,công_nghệ,N,O
12,186,tiên_tiến,A,O
12,186,",",F,O
12,186,khả_năng,N,O
12,186,chịu,V,O
12,186,lực,N,O
12,186,tốt,A,O
12,186,.,F,O
12,187,Bên,N,O
12,187,ngoài,N,O
12,187,được,V,O
12,187,sơn,V,O
12,187,tĩnh_điện,N,O
12,187,giúp,V,O
12,187,tăng,V,O
12,187,độ,N,O
12,187,bền,A,O
12,187,và,C,O
12,187,tính,V,O
12,187,thẩm_mỹ,N,O
12,187,cho,E,O
12,187,sản_phẩm,N,O
12,187,.,F,O
